,id,title,revenue,budget,revenue_per_budget,genres,production_companies,yearmonthday,yearmonth,year
499,667717,Deep Sea,136090000,28700000,4.741811846689895,"Animation, Adventure, Drama, Fantasy, Mystery",Enlight Pictures,20230122,202301,2023
500,1283816,How Could I Live Without You?,2200000000,70000000,31.428571428571427,"Comedy, Music, Romance",IKO,20241212,202412,2024
500,1283816,How Could I Live Without You?,2200000000,70000000,31.428571428571427,"Comedy, Music, Romance",Hungarian Film Institute,20241212,202412,2024
501,1022789,Inside Out 2,1698863816,200000000,8.49431908,"Animation, Adventure, Comedy, Family",Pixar,20240611,202406,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,"Action, Comedy, Science Fiction",Marvel Studios,20240724,202407,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,"Action, Comedy, Science Fiction",Maximum Effort,20240724,202407,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,"Action, Comedy, Science Fiction",21 Laps Entertainment,20240724,202407,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,"Action, Comedy, Science Fiction",20th Century Studios,20240724,202407,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,"Action, Comedy, Science Fiction",Kevin Feige Productions,20240724,202407,2024
502,533535,Deadpool & Wolverine,1338073645,200000000,6.690368225,"Action, Comedy, Science Fiction",TSG Entertainment,20240724,202407,2024
503,1241982,Moana 2,1059242164,150000000,7.061614426666667,"Family, Comedy, Adventure, Animation, Fantasy",Walt Disney Animation Studios,20241121,202411,2024
503,1241982,Moana 2,1059242164,150000000,7.061614426666667,"Family, Comedy, Adventure, Animation, Fantasy",Walt Disney Animation Studios,20241121,202411,2024
504,519182,Despicable Me 4,969597394,100000000,9.69597394,"Family, Comedy, Animation, Science Fiction",Universal Pictures,20240620,202406,2024
504,519182,Despicable Me 4,969597394,100000000,9.69597394,"Family, Comedy, Animation, Science Fiction",Illumination,20240620,202406,2024
505,402431,Wicked,756430136,150000000,5.042867573333333,"Drama, Romance, Fantasy",Universal Pictures,20241120,202411,2024
505,402431,Wicked,756430136,150000000,5.042867573333333,"Drama, Romance, Fantasy",Marc Platt Productions,20241120,202411,2024
506,762509,Mufasa: The Lion King,722631756,200000000,3.61315878,"Adventure, Family, Animation",Walt Disney Pictures,20241218,202412,2024
507,693134,Dune: Part Two,714844358,190000000,3.7623387263157895,"Science Fiction, Adventure",Legendary Pictures,20240227,202402,2024
508,823464,Godzilla x Kong: The New Empire,571750016,150000000,3.811666773333333,"Action, Adventure, Science Fiction",Legendary Pictures,20240327,202403,2024
509,1011985,Kung Fu Panda 4,548040835,80000000,6.8505104375,"Animation, Family, Action, Comedy, Adventure, Fantasy",DreamWorks Animation,20240302,202403,2024
510,939243,Sonic the Hedgehog 3,492162604,122000000,4.034119704918033,"Action, Science Fiction, Comedy, Family",Paramount Pictures,20241219,202412,2024
510,939243,Sonic the Hedgehog 3,492162604,122000000,4.034119704918033,"Action, Science Fiction, Comedy, Family",Original Film,20241219,202412,2024
510,939243,Sonic the Hedgehog 3,492162604,122000000,4.034119704918033,"Action, Science Fiction, Comedy, Family",Marza Animation Planet,20241219,202412,2024
510,939243,Sonic the Hedgehog 3,492162604,122000000,4.034119704918033,"Action, Science Fiction, Comedy, Family",SEGA,20241219,202412,2024
510,939243,Sonic the Hedgehog 3,492162604,122000000,4.034119704918033,"Action, Science Fiction, Comedy, Family",Blur Studio,20241219,202412,2024
510,939243,Sonic the Hedgehog 3,492162604,122000000,4.034119704918033,"Action, Science Fiction, Comedy, Family",SEGA of America,20241219,202412,2024
511,912649,Venom: The Last Dance,478937618,120000000,3.991146816666667,"Action, Science Fiction, Adventure",Columbia Pictures,20241022,202410,2024
511,912649,Venom: The Last Dance,478937618,120000000,3.991146816666667,"Action, Science Fiction, Adventure",Pascal Pictures,20241022,202410,2024
511,912649,Venom: The Last Dance,478937618,120000000,3.991146816666667,"Action, Science Fiction, Adventure",Matt Tolmach Productions,20241022,202410,2024
511,912649,Venom: The Last Dance,478937618,120000000,3.991146816666667,"Action, Science Fiction, Adventure",Hutch Parker Entertainment,20241022,202410,2024
511,912649,Venom: The Last Dance,478937618,120000000,3.991146816666667,"Action, Science Fiction, Adventure",Arad Productions,20241022,202410,2024
512,558449,Gladiator II,462180717,310000000,1.4909055387096775,"Action, Adventure, Drama",Paramount Pictures,20241113,202411,2024
512,558449,Gladiator II,462180717,310000000,1.4909055387096775,"Action, Adventure, Drama",Scott Free Productions,20241113,202411,2024
512,558449,Gladiator II,462180717,310000000,1.4909055387096775,"Action, Adventure, Drama",Lucy Fisher/Douglas Wick Productions,20241113,202411,2024
513,917496,Beetlejuice Beetlejuice,451900435,99000000,4.564650858585859,"Comedy, Fantasy, Horror",Warner Bros. Pictures,20240904,202409,2024
513,917496,Beetlejuice Beetlejuice,451900435,99000000,4.564650858585859,"Comedy, Fantasy, Horror",Geffen Pictures,20240904,202409,2024
513,917496,Beetlejuice Beetlejuice,451900435,99000000,4.564650858585859,"Comedy, Fantasy, Horror",Plan B Entertainment,20240904,202409,2024
513,917496,Beetlejuice Beetlejuice,451900435,99000000,4.564650858585859,"Comedy, Fantasy, Horror",Tim Burton Productions,20240904,202409,2024
513,917496,Beetlejuice Beetlejuice,451900435,99000000,4.564650858585859,"Comedy, Fantasy, Horror",Tommy Harper Productions,20240904,202409,2024
513,917496,Beetlejuice Beetlejuice,451900435,99000000,4.564650858585859,"Comedy, Fantasy, Horror",Domain Entertainment,20240904,202409,2024
514,1229349,Yolo,433606094,100000000,4.33606094,"Drama, Comedy, Action",Alibaba Pictures Group,20240210,202402,2024
514,1229349,Yolo,433606094,100000000,4.33606094,"Drama, Comedy, Action",Beijing Big Bowl Entertainment Culture Media,20240210,202402,2024
514,1229349,Yolo,433606094,100000000,4.33606094,"Drama, Comedy, Action",China Film Group Corporation,20240210,202402,2024
514,1229349,Yolo,433606094,100000000,4.33606094,"Drama, Comedy, Action",New Classics Media,20240210,202402,2024
514,1229349,Yolo,433606094,100000000,4.33606094,"Drama, Comedy, Action",Tencent Penguin Pictures,20240210,202402,2024
514,1229349,Yolo,433606094,100000000,4.33606094,"Drama, Comedy, Action",Taurus Film,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Shanghai PMF Media,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Tao Piao Piao,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Maoyan Entertainment,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Bona Film Group,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",China Film Group Corporation,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Fun Age Pictures,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Zhejiang Hengdian Film Production,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Shanghai Ruyi Film & TV Production,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",上海电影（集团）有限公司,20240210,202402,2024
515,1228891,Pegasus 2,422878491,0,,"Drama, Comedy, Adventure",Weibo Corporation,20240210,202402,2024
516,1299537,Successor,422307398,0,,Comedy,海口西虹胡同影视文化有限公司,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Tianjin Maoyan Weiying Culture Media,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Fun Age Pictures,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Shanghai Ruyi Film & TV Production,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Alibaba Pictures Group,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Horgos Coloroom Pictures,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,China Film Group Corporation,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,长影时代传媒股份有限公司,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,西虹市影视文化,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,New Classics Media,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,海南乐镜影视文化传媒有限公司,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Zhejiang Hengdian Film Production,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Tencent Penguin Pictures,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,蜃景影视文化传播（海口）有限公司,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,安徽文逸影视文化传媒有限公司,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,吉林省石头剪刀布传媒有限公司,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Wanda Pictures,20240713,202407,2024
516,1299537,Successor,422307398,0,,Comedy,Youku,20240713,202407,2024
517,573435,Bad Boys: Ride or Die,404547819,100000000,4.04547819,"Action, Comedy, Crime, Thriller, Adventure",Westbrook,20240605,202406,2024
517,573435,Bad Boys: Ride or Die,404547819,100000000,4.04547819,"Action, Comedy, Crime, Thriller, Adventure",Columbia Pictures,20240605,202406,2024
517,573435,Bad Boys: Ride or Die,404547819,100000000,4.04547819,"Action, Comedy, Crime, Thriller, Adventure",Don Simpson/Jerry Bruckheimer Films,20240605,202406,2024
517,573435,Bad Boys: Ride or Die,404547819,100000000,4.04547819,"Action, Comedy, Crime, Thriller, Adventure",2.0 Entertainment,20240605,202406,2024
518,653346,Kingdom of the Planet of the Apes,397378150,160000000,2.4836134375,"Science Fiction, Adventure, Action, Drama, Thriller",20th Century Studios,20240508,202405,2024
518,653346,Kingdom of the Planet of the Apes,397378150,160000000,2.4836134375,"Science Fiction, Adventure, Action, Drama, Thriller",Oddball Entertainment,20240508,202405,2024
518,653346,Kingdom of the Planet of the Apes,397378150,160000000,2.4836134375,"Science Fiction, Adventure, Action, Drama, Thriller",Jason T. Reed Productions,20240508,202405,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",Wildside,20240905,202409,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",Chapter 2,20240905,202409,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",Fremantle España,20240905,202409,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",France 3 Cinéma,20240905,202409,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",Hype Studios,20240905,202409,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",Pathé,20240905,202409,2024
519,495278,Limonov: The Ballad,377523000,10500000,35.95457142857143,"History, Drama",Logical Content Ventures,20240905,202409,2024
520,718821,Twisters,372262265,155000000,2.4016920322580644,"Action, Thriller",Universal Pictures,20240710,202407,2024
520,718821,Twisters,372262265,155000000,2.4016920322580644,"Action, Thriller",Warner Bros. Pictures,20240710,202407,2024
520,718821,Twisters,372262265,155000000,2.4016920322580644,"Action, Thriller",Amblin Entertainment,20240710,202407,2024
520,718821,Twisters,372262265,155000000,2.4016920322580644,"Action, Thriller",Domain Entertainment,20240710,202407,2024
521,1079091,It Ends with Us,350993761,25000000,14.03975044,"Drama, Romance",Columbia Pictures,20240807,202408,2024
521,1079091,It Ends with Us,350993761,25000000,14.03975044,"Drama, Romance",Wayfarer Studios,20240807,202408,2024
521,1079091,It Ends with Us,350993761,25000000,14.03975044,"Drama, Romance",Saks Picture Company,20240807,202408,2024
522,945961,Alien: Romulus,350865342,80000000,4.385816775,"Horror, Science Fiction",20th Century Studios,20240813,202408,2024
522,945961,Alien: Romulus,350865342,80000000,4.385816775,"Horror, Science Fiction",Scott Free Productions,20240813,202408,2024
522,945961,Alien: Romulus,350865342,80000000,4.385816775,"Horror, Science Fiction",Brandywine Productions,20240813,202408,2024
523,1147596,Article 20,337554287,0,,"Drama, Comedy",Beijing Enlight Pictures,20240210,202402,2024
524,1184918,The Wild Robot,331982078,78000000,4.2561804871794875,"Animation, Science Fiction, Family, Drama",DreamWorks Animation,20240912,202409,2024
525,1163194,Lost Ladies,330000000,0,,"Comedy, Drama, Romance",Aamir Khan Productions,20240301,202403,2024
525,1163194,Lost Ladies,330000000,0,,"Comedy, Drama, Romance",Jio Studios,20240301,202403,2024
525,1163194,Lost Ladies,330000000,0,,"Comedy, Drama, Romance",Kindling Pictures,20240301,202403,2024
526,1228564,Boonie Bears: Time Twist,275815986,40000000,6.89539965,"Animation, Comedy, Science Fiction, Family",Fantawild Animation,20240210,202402,2024
527,762441,A Quiet Place: Day One,261907653,67000000,3.909069447761194,"Horror, Science Fiction, Thriller",Paramount Pictures,20240626,202406,2024
527,762441,A Quiet Place: Day One,261907653,67000000,3.909069447761194,"Horror, Science Fiction, Thriller",Platinum Dunes,20240626,202406,2024
527,762441,A Quiet Place: Day One,261907653,67000000,3.909069447761194,"Horror, Science Fiction, Thriller",Sunday Night Productions,20240626,202406,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",Alcon Entertainment,20240430,202404,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",DNEG,20240430,202404,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",Wayfarer Studios,20240430,202404,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",One Cool Group,20240430,202404,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",Stage 6 Films,20240430,202404,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",Andrews McMeel Entertainment,20240430,202404,2024
528,748783,The Garfield Movie,254907482,60000000,4.248458033333334,"Family, Comedy, Adventure, Animation",John Cohen Productions,20240430,202404,2024
529,857598,Pushpa 2 - The Rule,219000000,52900000,4.1398865784499055,"Action, Drama, Thriller, Crime",Mythri Movie Makers,20241204,202412,2024
529,857598,Pushpa 2 - The Rule,219000000,52900000,4.1398865784499055,"Action, Drama, Thriller, Crime",Sukumar Writings,20241204,202412,2024
529,857598,Pushpa 2 - The Rule,219000000,52900000,4.1398865784499055,"Action, Drama, Thriller, Crime",CineSpare,20241204,202412,2024
530,889737,Joker: Folie à Deux,207500287,190000000,1.0921067736842105,"Drama, Crime, Thriller",Warner Bros. Pictures,20241001,202410,2024
530,889737,Joker: Folie à Deux,207500287,190000000,1.0921067736842105,"Drama, Crime, Thriller",Joint Effort,20241001,202410,2024
530,889737,Joker: Folie à Deux,207500287,190000000,1.0921067736842105,"Drama, Crime, Thriller",Domain Entertainment,20241001,202410,2024
531,967847,Ghostbusters: Frozen Empire,201967521,100000000,2.01967521,"Fantasy, Adventure, Comedy",Ghost Corps,20240320,202403,2024
531,967847,Ghostbusters: Frozen Empire,201967521,100000000,2.01967521,"Fantasy, Adventure, Comedy",Columbia Pictures,20240320,202403,2024
532,974576,Conclave,115657988,20000000,5.7828994,"Drama, Thriller",FilmNation Entertainment,20241025,202410,2024
532,974576,Conclave,115657988,20000000,5.7828994,"Drama, Thriller",Indian Paintbrush,20241025,202410,2024
532,974576,Conclave,115657988,20000000,5.7828994,"Drama, Thriller",House Productions,20241025,202410,2024
533,1300945,A Place Called Silence,192856689,0,,"Crime, Mystery, Thriller",Tao Piao Piao,20240703,202407,2024
